test
;Temps;Déplacement machine;Charge;Charge interpolée VIC;Déformation interpolée VIC;Déplacement Delta_L interpolé
3023;259.792;12.986400000000003;7479.88379;4983.762585858586;0.11835098787878788;3.223553393939394
3024;259.801;12.986820000000002;7402.05176;4983.727313131313;0.11834749696969697;3.2234508484848483
3025;259.819;12.987670000000001;7326.32227;4983.531353535353;0.11832810303030303;3.2228811515151516
3026;259.919;12.992760000000004;7381.79297;4983.851555555556;0.11835066666666667;3.2235942222222222
3027;260.019;12.99758;7430.36035;4984.270074074075;0.11838122222222223;3.2245516296296297
3028;260.119;13.002880000000005;7484.30957;4984.688592592593;0.11841177777777778;3.225509037037037
3029;260.219;13.007400000000004;7529.41211;4985.107111111111;0.11844233333333334;3.2264664444444446
3030;260.319;13.012790000000003;7582.06152;4985.52562962963;0.11847288888888889;3.227423851851852
3031;260.419;13.017450000000004;7615.8501;4985.663740740741;0.11848297222222223;3.2277397962962966
3032;260.452;13.019300000000001;7540.45215;4985.48358974359;0.11849723931623932;3.228533880341881
3033;260.552;13.024329999999999;7540.14307;4985.124615384615;0.11850664102564103;3.2292791794871794
3034;260.652;13.0291;7586.10498;4984.765641025641;0.11851604273504274;3.2300244786324788
3035;260.752;13.034420000000004;7637.57764;4984.406666666667;0.11852544444444445;3.2307697777777777
3036;260.852;13.03951;7683.86377;4984.047692307692;0.11853484615384616;3.231515076923077
3037;260.952;13.044260000000001;7720.26367;4983.688717948718;0.11854424786324787;3.232260376068376
3038;261.052;13.04929;7750.64062;4983.576518518518;0.11854515555555556;3.2323443703703703
3039;261.088;13.051320000000004;7668.83887;4983.54074074074;0.11854522222222222;3.232354814814815
3040;261.1;13.052;7590.69873;4983.475148148148;0.11854534444444444;3.232373962962963
3041;261.122;13.053130000000003;7514.45459;4983.177;0.1185459;3.2324610000000003
3042;261.222;13.057920000000003;7555.85059;4982.878851851852;0.11854645555555555;3.232548037037037
3043;261.322;13.062809999999999;7604.23584;4982.580703703704;0.11854701111111111;3.232635074074074
3044;261.422;13.067630000000001;7651.67188;4982.2825555555555;0.11854756666666667;3.2327221111111113
3045;261.522;13.072940000000003;7701.31152;4982.177111111111;0.11854645811965811;3.2327542735042734
3046;261.622;13.077960000000004;7624.82178;4982.234888888889;0.11854575726495727;3.232738034188034
3047;261.632;13.078540000000004;7547.62793;4982.321555555556;0.11854470598290598;3.232713675213675
3048;261.647;13.079390000000004;7472.1875;4982.899333333334;0.11853769743589744;3.232551282051282
3049;261.747;13.08388;7489.76758;4983.477111111111;0.11853068888888889;3.232388888888889
3050;261.847;13.089089999999999;7542.25098;4984.054888888889;0.11852368034188034;3.2322264957264957
3051;261.947;13.093960000000003;7591.52051;4984.632666666667;0.1185166717948718;3.2320641025641024
3052;262.047;13.099310000000003;7645.104;4985.210444444445;0.11850966324786325;3.2319017094017095
3053;262.147;13.103700000000003;7686.35449;4985.242848484849;0.11850244242424242;3.231692606060606
3054;262.233;13.108450000000005;7604.4209;4985.211656565657;0.11850168282828283;3.2316680404040405
3055;262.241;13.108920000000005;7526.91504;4985.172666666667;0.11850073333333333;3.2316373333333335
3056;262.251;13.109500000000004;7448.6792;4985.090787878788;0.1184987393939394;3.2315728484848485
3057;262.272;13.110610000000001;7373.60449;4984.700888888889;0.11848924444444445;3.231265777777778
3058;262.372;13.115430000000003;7427.9292;4984.310989898991;0.1184797494949495;3.230958707070707
3059;262.472;13.120330000000003;7477.86719;4983.921090909091;0.11847025454545454;3.2306516363636364
3060;262.572;13.125150000000005;7527.08301;4983.531191919192;0.11846075959595959;3.2303445656565652
3061;262.672;13.13037;7579.43555;4983.6090370370375;0.11845982962962963;3.2303404444444443
3062;262.772;13.13552;7628.61816;4983.688444444445;0.11845970555555554;3.2303553333333332
3063;262.839;13.138820000000003;7553.39746;4983.703851851852;0.11845968148148148;3.2303582222222222
3064;262.852;13.139389999999999;7473.43311;4983.822370370371;0.11845949629629629;3.2303804444444446
3065;262.952;13.144200000000005;7448.5957;4983.940888888889;0.1184593111111111;3.230402666666667
3066;263.052;13.149360000000001;7501.50732;4984.059407407408;0.11845912592592592;3.230424888888889
3067;263.152;13.15446;7554.10352;4984.14;0.11846292779783393;3.2305561010830326
3068;263.252;13.15927;7602.46582;4984.14;0.11847520216606497;3.230918916967509
3069;263.352;13.16422;7651.17578;4984.14;0.11848747653429602;3.231281732851986
3070;263.452;13.1693;7696.68799;4984.14;0.1184942274368231;3.2314812815884477
3071;263.507;13.172180000000004;7621.03027;4984.14;0.11850650180505415;3.231844097472924
3072;263.607;13.177260000000004;7619.55859;4984.14;0.11851877617328518;3.2322069133574005
3073;263.707;13.181850000000004;7659.65234;4984.158551959114;0.11852531345826235;3.232997001703577
3074;263.807;13.187220000000003;7620.44922;4984.214770017036;0.11852020272572401;3.234654582623508
3075;263.907;13.192120000000003;7664.96387;4984.270988074958;0.11851509199318569;3.2363121635434404
3076;264.007;13.197070000000004;7703.12207;4984.327206132879;0.11850998126064737;3.237969744463373
3077;264.107;13.201910000000005;7728.31689;4984.383424190801;0.11850487052810903;3.239627325383304
3078;264.207;13.207059999999998;7728.10059;4984.426712095401;0.11850093526405452;3.240903662691651
3079;264.284;13.211010000000002;7650.69727;4984.431209540035;0.11850052640545146;3.2410362691652455
3080;264.292;13.211469999999998;7569.97363;4984.435706984668;0.11850011754684839;3.241168875638841
3081;264.3;13.211939999999998;7494.53027;4984.441890971039;0.11849955536626917;3.2413512095400328
3082;264.311;13.212580000000003;7418.67969;4984.484842300557;0.11849811317254175;3.2445417810760646
3083;264.411;13.217120000000001;7408.83008;4984.51452690167;0.11850033951762523;3.2492653432281995
3084;264.511;13.222290000000001;7460.89941;4984.544211502783;0.11850256586270873;3.2539889053803317
3085;264.611;13.22712;7509.59229;4984.573896103896;0.11850479220779221;3.258712467532466
3086;264.711;13.23254;7563.32178;4984.603580705009;0.1185070185528757;3.2634360296845983
3087;264.811;13.237000000000002;7604.21436;4984.608752136753;0.11850939487179488;3.268136410256409
3088;264.911;13.24232;7555.83545;4984.583641025642;0.11850986153846153;3.2687230769230746
3089;264.924;13.243050000000004;7478.30518;4984.390478632478;0.11851345128205128;3.273235897435897
3090;265.024;13.247860000000003;7448.03906;4984.197316239316;0.11851704102564102;3.277748717948719
3091;265.124;13.253150000000005;7501.44043;4984.004153846154;0.11852063076923076;3.2822615384615386
3092;265.224;13.25768;7546.73389;4983.810991452991;0.11852422051282051;3.2867743589743603
3093;265.324;13.263150000000003;7600.61865;4983.617829059829;0.11852781025641025;3.29128717948718
3094;265.424;13.267900000000004;7643.75098;4983.52317948718;0.11852956923076922;3.293498461538464
3095;265.473;13.270670000000003;7568.74854;4983.5;0.11853;3.2940400000000025
3096;265.485;13.27131;7490.29492;4983.609888888889;0.11853029814814814;3.2951912777777785
3097;265.508;13.272460000000002;7415.14014;4984.087666666667;0.11853159444444444;3.300196833333335
3098;265.608;13.27693;7458.38232;4984.565444444444;0.11853289074074073;3.305202388888891
3099;265.708;13.282240000000002;7512.81006;4985.0432222222225;0.11853418703703704;3.310207944444444
3100;265.808;13.28705;7561.99023;4985.521;0.11853548333333333;3.3152135
3101;265.908;13.292160000000003;7613.30615;4985.998777777778;0.11853677962962963;3.3202190555555533
3102;266.008;13.29701;7659.8418;4985.942376068376;0.11853756752136753;3.3249490085470077
3103;266.108;13.30216;7704.47119;4985.872735042735;0.1185378547008547;3.3269118803418785
3104;266.15;13.304010000000005;7625.81641;4985.854495726496;0.11853792991452991;3.3274259658119654
3105;266.161;13.304569999999998;7549.84277;4985.822991452991;0.11853805982905984;3.3283139316239314
3106;266.18;13.30567;7472.77051;4985.65717948718;0.11853874358974359;3.3329874358974347
3107;266.28;13.310929999999999;7511.48535;4985.4913675213675;0.11853942735042734;3.3376609401709407
3108;266.38;13.3155;7557.05127;4985.325555555555;0.11854011111111111;3.3423344444444463
3109;266.48;13.32087;7611.60938;4985.159743589743;0.11854079487179486;3.3470079487179496
3110;266.58;13.325700000000005;7659.49316;4984.901296296296;0.11853957407407406;3.348527962962963
3111;266.68;13.3307;7706.80176;4984.603148148148;0.11853753703703704;3.3486964814814812
3112;266.78;13.3356;7746.77393;4984.376555555556;0.11853598888888889;3.3488245555555554
3113;266.856;13.339730000000003;7670.61377;4984.343759259259;0.11853576481481481;3.3488430925925927
3114;266.867;13.340240000000001;7593.94189;4984.290092592592;0.11853539814814815;3.348873425925926
3115;266.885;13.34104;7518.16846;4983.991944444444;0.11853336111111111;3.3490419444444446
3116;266.985;13.34621;7554.34326;4983.693796296297;0.11853132407407407;3.349210462962963
3117;267.085;13.350850000000001;7600.10742;4983.614722222223;0.11852688888888889;3.3492312037037038
3118;267.185;13.356020000000001;7651.10156;4983.9425;0.118518;3.3489775
3119;267.285;13.360860000000002;7696.75439;4984.270277777778;0.1185091111111111;3.3487237962962966
3120;267.385;13.366230000000002;7743.81201;4984.581666666667;0.11850066666666667;3.348482777777778
3121;267.48;13.370490000000004;7663.45557;4984.611166666667;0.11849986666666668;3.3484599444444445
3122;267.489;13.370940000000004;7585.88428;4984.6505;0.1184988;3.3484295
3123;267.501;13.371569999999998;7507.89648;4984.978277777778;0.11848991111111111;3.3481757962962964
3124;267.601;13.377000000000002;7506.26123;4985.246981481482;0.11848079814814814;3.348674981481483
3125;267.701;13.381570000000004;7551.29346;4985.037722222222;0.11846987222222223;3.355265722222222
3126;267.801;13.386960000000002;7604.58203;4984.828462962963;0.1184589462962963;3.361856462962965
3127;267.901;13.391420000000004;7647.04297;4984.619203703704;0.11844802037037037;3.368447203703704
3128;268.001;13.397089999999999;7699.53027;4984.416222222222;0.11843742222222221;3.374840222222225
3129;268.098;13.40157;7623.37793;4984.399481481481;0.11843654814814815;3.375367481481483
3130;268.106;13.40204;7539.33008;4984.380648148149;0.1184355648148148;3.3759606481481508
3131;268.115;13.4026;7458.27148;4984.351351851852;0.11843403518518518;3.376883351851855
3132;268.129;13.403460000000003;7380.86572;4984.142092592593;0.11842310925925925;3.383474092592594
3133;268.229;13.40802;7403.71094;4984.022666666667;0.1185267666666667;3.387633833333335
3134;268.329;13.413110000000003;7455.104;4983.904148148148;0.11863158148148147;3.391769018518518
3135;268.429;13.418040000000005;7505.13916;4983.7856296296295;0.11873639629629629;3.3959042037037035
3136;268.529;13.42342;7559.39746;4983.667111111111;0.11884121111111111;3.400039388888889
3137;268.629;13.427869999999999;7599.55371;4983.629185185186;0.11887475185185183;3.4013626481481474
3138;268.661;13.429450000000003;7520.2749;4983.607851851852;0.11889361851851846;3.4021069814814795
3139;268.679;13.430460000000004;7443.51416;4983.529692307692;0.11899444615384612;3.4060358461538454
3140;268.779;13.435870000000001;7462.17188;4983.859606837607;0.11905495897435897;3.4078785811965813
3141;268.879;13.440780000000004;7511.15869;4984.189521367522;0.11911547179487178;3.409721316239316
3142;268.979;13.445680000000003;7559.91602;4984.519435897436;0.11917598461538462;3.4115640512820518
3143;269.079;13.450589999999998;7608.08154;4984.84935042735;0.11923649743589743;3.4134067863247863
3144;269.179;13.45572;7655.89453;4985.179264957265;0.11929701025641028;3.415249521367522
3145;269.279;13.460909999999998;7651.22021;4985.444666666667;0.11959037777777834;3.4179553333333366
3146;269.379;13.465490000000003;7654.69922;4985.505777777778;0.12062111851851859;3.4233942222222224
3147;269.479;13.47065;7698.97168;4985.563833333334;0.12160032222222243;3.4285611666666678
3148;269.574;13.475370000000005;7617.87842;4985.571166666667;0.12172401111111131;3.429213833333334
3149;269.586;13.475920000000002;7540.02197;4985.632277777778;0.12275475185185154;3.4346527222222205
3150;269.686;13.48133;7513.87695;4985.693388888889;0.12378549259259237;3.44009161111111
3151;269.786;13.48581;7557.62988;4985.7545;0.1248162333333332;3.445530499999999
3152;269.886;13.491039999999998;7609.30273;4985.708754266212;0.12491583276450512;3.445888003412969
3153;269.986;13.495919999999998;7656.27539;4985.652440273037;0.12492334129692832;3.44574295221843
3154;270.086;13.501249999999999;7705.44727;4985.596126279864;0.12493084982935153;3.445597901023891
3155;270.186;13.50564;7737.68408;4985.5657167235495;0.12493490443686006;3.4455195733788395
3156;270.24;13.508590000000005;7658.62842;4985.560648464164;0.12493558020477816;3.445506518771331
3157;270.249;13.509120000000003;7576.52686;4985.555017064847;0.12493633105802048;3.445492013651877
3158;270.259;13.50974;7500.77881;4985.542627986349;0.12493798293515358;3.4454601023890787
3159;270.281;13.51106;7425.28613;4985.486313993174;0.12494549146757679;3.445315051194539
3160;270.381;13.515680000000003;7475.67139;4985.43;0.124953;3.44517
3161;270.481;13.520940000000003;7528.81592;4985.0125602968465;0.12497767532467531;3.445630111317254
3162;270.581;13.525480000000002;7573.87891;4984.595120593693;0.12500235064935064;3.446090222634508
3163;270.681;13.530920000000002;7627.41846;4984.177680890539;0.12502702597402596;3.4465503339517625
3164;270.781;13.53584;7673.57275;4983.760241187385;0.12505170129870127;3.4470104452690165
3165;270.881;13.540869999999998;7713.33838;4983.655881261596;0.12505787012987013;3.44712547309833
3166;270.906;13.541920000000005;7637.30518;4983.238441558442;0.12508254545454545;3.447585584415584
3167;271.006;13.547000000000004;7625.96924;4983.653367521368;0.12509937777777777;3.4481116068376068
3168;271.106;13.551929999999999;7671.6792;4984.203794871795;0.12511493333333334;3.448648358974359
3169;271.206;13.557230000000004;7712.37012;4984.754222222222;0.1251304888888889;3.449185111111111
3170;271.306;13.561869999999999;7677.7749;4985.304649572649;0.12514604444444447;3.4497218632478632
3171;271.406;13.567030000000003;7704.72852;4985.855076923077;0.1251616;3.4502586153846155
3172;271.506;13.571960000000004;7731.63379;4986.395567765568;0.12517669597069597;3.4507806776556773
3173;271.606;13.577359999999999;7753.73438;4985.952344322343;0.12514629304029304;3.4498484432234426
3174;271.706;13.581720000000004;7760.47119;4985.50912087912;0.12511589010989013;3.448916208791209
3175;271.806;13.587180000000004;7778.40234;4985.065897435897;0.1250854871794872;3.447983974358974
3176;271.906;13.591840000000005;7777.64893;4984.644835164835;0.12505660439560443;3.4470983516483518
3177;272.001;13.597030000000004;7694.26074;4984.609377289376;0.12505417216117218;3.4470237728937727
3178;272.009;13.59742;7612.91016;4984.569487179487;0.12505143589743592;3.446939871794872
3179;272.018;13.597860000000004;7531.70801;4984.511868131867;0.12504748351648354;3.4468186813186814
3180;272.031;13.598480000000002;7454.67969;4984.068644688645;0.1250170805860806;3.445886446886447
3181;272.131;13.603070000000002;7468.88623;4984.112876712328;0.12503346575342467;3.4463109589041094
3182;272.231;13.608350000000002;7521.49414;4984.2789726027395;0.1250615479452055;3.447074657534247
3183;272.331;13.613420000000005;7572.53662;4984.445068493151;0.12508963013698632;3.4478383561643833
3184;272.431;13.61822;7619.22168;4984.611164383561;0.12511771232876714;3.4486020547945206
3185;272.531;13.623220000000003;7666.20508;4984.777260273972;0.12514579452054794;3.4493657534246576
3186;272.631;13.6282;7708.47461;4984.858647260274;0.12515955479452057;3.449739965753425
3187;272.68;13.63062;7628.47266;4984.888544520548;0.1251646095890411;3.4498774315068492
3188;272.698;13.631700000000002;7551.07178;4984.818166666666;0.12518106666666667;3.4503595
3189;272.798;13.63671;7566.60449;4984.608907407407;0.1251906962962963;3.4506761666666668
3190;272.898;13.641420000000004;7613.62744;4984.399648148148;0.12520032592592592;3.4509928333333333
3191;272.998;13.646660000000004;7666.37988;4984.190388888888;0.12520995555555556;3.4513095
3192;273.098;13.651810000000005;7716.01514;4983.981129629629;0.1252195851851852;3.4516261666666663
3193;273.198;13.65654;7757.02637;4983.865161943319;0.12530563765182176;3.453170850202427
3194;273.298;13.661639999999998;7797.66797;4983.990829959514;0.125524455465587;3.4567906072874486
3195;273.362;13.66505;7715.51709;4984.006538461538;0.1255518076923076;3.457243076923075
3196;273.37;13.665420000000005;7633.53809;4984.024210526315;0.12558257894736835;3.4577521052631566
3197;273.379;13.66583;7551.96143;4984.049736842105;0.12562702631578931;3.45848736842105
3198;273.392;13.666429999999998;7474.87158;4984.246093117408;0.1259689291497975;3.464143238866395
3199;273.492;13.671600000000005;7494.86328;4984.442449392713;0.12631083198380544;3.469799109311737
3200;273.592;13.676180000000002;7540.26514;4984.638805668016;0.12665273481781358;3.475454979757082
3201;273.692;13.681310000000003;7591.73779;4984.745724020443;0.1271187291311747;3.4807111925042555
3202;273.792;13.686150000000005;7639.21191;4984.553219761499;0.12800016013628565;3.4846294207836435
3203;273.892;13.691520000000004;7689.79834;4984.418466780238;0.1286171618398631;3.487372180579214
3204;273.962;13.694749999999999;7614.11914;4984.385741056218;0.12876700511073189;3.4880382793867093
3205;273.979;13.695550000000004;7537.32373;4984.193236797274;0.12964843611584284;3.491956507666097
3206;274.079;13.70075;7552.41309;4984.00073253833;0.1305298671209533;3.4958747359454825
3207;274.179;13.705490000000005;7599.69141;4983.808228279387;0.13141129812606425;3.4997929642248704
3208;274.279;13.710990000000002;7654.76807;4983.694564007421;0.13210591651205936;3.5028833951762524
3209;274.379;13.715400000000002;7696.93115;4983.844842300557;0.13217511873840443;3.5032025046382187
3210;274.479;13.720790000000001;7746.69873;4983.995120593692;0.13224432096474953;3.5035216141001855
3211;274.579;13.725450000000002;7783.20459;4984.080779220779;0.13228376623376623;3.5037035064935065
3212;274.636;13.728680000000004;7702.90576;4984.100315398887;0.13229276252319108;3.503744990723562
3213;274.649;13.729420000000005;7627.70801;4984.250593692022;0.13236196474953615;3.504064100185529
3214;274.749;13.73393;7599.73438;4984.400871985158;0.13243116697588123;3.504383209647495
3215;274.849;13.739290000000004;7652.60596;4984.518;0.1324748;3.504691
3216;274.949;13.743990000000004;7697.75146;4984.6068888888885;0.13249665185185183;3.504989148148148
3217;275.049;13.749470000000002;7748.94141;4984.686888888889;0.13251631851851853;3.505257481481481
3218;275.139;13.75347;7671.90283;4984.775777777778;0.13253817037037036;3.5055556296296295
3219;275.239;13.758890000000001;7652.91992;4984.864666666666;0.1325600222222222;3.5058537777777774
3220;275.339;13.763510000000004;7693.77539;4984.948905982906;0.13258104786324787;3.5061333675213673
3221;275.439;13.768880000000003;7742.19287;4984.921555555556;0.13258224444444444;3.5059675555555554
3222;275.539;13.773400000000002;7775.79102;4984.907333333334;0.13258286666666666;3.5058813333333334
3223;275.591;13.776180000000004;7699.75684;4984.904871794872;0.13258297435897437;3.5058664102564103
3224;275.6;13.776710000000001;7617.94482;4984.902136752136;0.13258309401709403;3.505849829059829
3225;275.61;13.77733;7542.5293;4984.8961196581195;0.13258335726495726;3.5058133504273505
3226;275.632;13.778660000000002;7467.26514;4984.868769230769;0.13258455384615386;3.505647538461538
3227;275.732;13.78313;7515.4541;4984.8414188034185;0.13258575042735044;3.5054817264957268
3228;275.832;13.788540000000005;7569.84277;4984.8140683760685;0.132586947008547;3.5053159145299144
3229;275.932;13.79298;7614.1084;4984.76840445269;0.1325883784786642;3.5051849165120594
3230;276.032;13.798639999999999;7670.19238;4984.588441558441;0.13259153246753247;3.5053092207792207
3231;276.132;13.803240000000002;7713.58984;4984.408478664192;0.13259468645640074;3.5054335250463824
3232;276.232;13.808390000000003;7760.62842;4984.228515769944;0.132597840445269;3.5055578293135436
3233;276.332;13.81308;7797.79932;4984.098942486085;0.1326001113172542;3.5056473283859
3234;276.404;13.817120000000003;7719.76318;4984.077346938775;0.13260048979591837;3.5056622448979593
3235;276.416;13.81776;7643.40234;4984.026957328386;0.1326013729128015;3.505697050092764
3236;276.444;13.81908;7568.35693;4983.846994434137;0.13260452690166977;3.505821354359926
3237;276.544;13.824069999999999;7623.24756;4984.007116040955;0.1326002133105802;3.510635392491466
3238;276.644;13.82875;7668.8667;4984.227252559726;0.1325945819112628;3.5162770307167235
3239;276.744;13.833860000000001;7718.37988;4984.4473890784975;0.13258895051194539;3.5219186689419772
3240;276.844;13.838880000000003;7764.40234;4984.616894197952;0.132584614334471;3.526262730375424
3241;276.921;13.842950000000002;7681.03906;4984.636706484641;0.13258410750853242;3.526770477815698
3242;276.93;13.843490000000003;7599.29736;4984.660921501706;0.1325834880546075;3.5273910580204744
3243;276.941;13.844149999999999;7522.03369;4984.881058020477;0.1325778566552901;3.5330326962457317
3244;277.041;13.848600000000005;7500.36133;4985.101194539248;0.1325722252559727;3.5386743344709886
3245;277.141;13.853830000000002;7553.32764;4985.254;0.13260328888888887;3.539966666666666
3246;277.241;13.858609999999999;7601.85254;4985.4039999999995;0.13263588148148148;3.5410777777777778
3247;277.341;13.864080000000001;7656.8457;4985.554;0.13266847407407406;3.5421888888888886
3248;277.441;13.86842;7699.06006;4985.704;0.13270106666666667;3.5433
3249;277.541;13.873930000000001;7751.74609;4985.854;0.13273365925925926;3.5444111111111116
3250;277.641;13.878590000000003;7789.46924;4985.922461538462;0.13274603076923078;3.544872307692308
3251;277.694;13.881590000000003;7710.64014;4985.927658119658;0.1327418735042735;3.544813846153846
3252;277.713;13.882670000000005;7633.92529;4985.955008547008;0.13271999316239316;3.544506153846154
3253;277.813;13.8872;7648.56396;4985.982358974359;0.13269811282051283;3.5441984615384614
3254;277.913;13.89237;7698.95898;4986.009709401709;0.13267623247863247;3.5438907692307695
3255;278.013;13.897260000000003;7746.14795;4986.03705982906;0.13265435213675214;3.543583076923077
3256;278.113;13.902630000000002;7781.21533;4986.0428034188035;0.13264975726495726;3.5435184615384614
3257;278.134;13.90361;7701.04053;4986.047179487179;0.1326462564102564;3.543469230769231
3258;278.15;13.904330000000002;7624.02881;4986.07452991453;0.13262437606837607;3.5431615384615385
3259;278.25;13.90896;7613.06396;4985.768888888889;0.13262459259259257;3.54326
3260;278.35;13.91431;7664.896;4985.38;0.13263033333333332;3.5434599999999996
3261;278.45;13.919319999999999;7712.87793;4984.9911111111105;0.13263607407407407;3.54366
3262;278.55;13.924170000000004;7756.22412;4984.602222222222;0.1326418148148148;3.54386
3263;278.65;13.929120000000005;7795.33252;4984.450555555555;0.1326440537037037;3.543938
3264;278.689;13.931290000000004;7719.67627;4984.376666666666;0.13264514444444445;3.543976
3265;278.708;13.93233;7642.27686;4983.987777777777;0.13265088518518517;3.5441759999999998
3266;278.808;13.937150000000003;7650.77783;4983.953196581197;0.1326463094017094;3.544024205128205
3267;278.908;13.942300000000003;7698.95996;4983.925846153846;0.13264152307692306;3.5438652307692307
3268;279.008;13.946870000000004;7741.22168;4983.898495726496;0.13263673675213675;3.5437062564102564
3269;279.108;13.952240000000003;7788.46533;4983.871145299145;0.13263195042735043;3.543547282051282
3270;279.208;13.957180000000001;7824.30225;4983.858837606837;0.13262979658119659;3.5434757435897435
3271;279.253;13.959620000000001;7748.83643;4983.856102564102;0.13262931794871793;3.543459846153846
3272;279.263;13.960149999999999;7666.2666;4983.8528205128205;0.13262874358974358;3.5434407692307692
3273;279.275;13.96078;7587.48047;4983.8254700854695;0.13262395726495727;3.543281794871795
3274;279.375;13.96528;7566.24512;4983.796296296296;0.13264922222222222;3.543949259259259
3275;279.475;13.970600000000005;7618.4751;4983.766666666666;0.132682;3.544823333333333
3276;279.575;13.97553;7667.10059;4983.737037037037;0.13271477777777776;3.5456974074074075
3277;279.675;13.98066;7716.50342;4983.707407407407;0.13274755555555554;3.546571481481481
3278;279.775;13.985199999999999;7758.41553;4983.677777777778;0.13278033333333333;3.5474455555555555
3279;279.875;13.990610000000004;7805.41064;4983.748205128205;0.13279842735042735;3.5479029914529914
3280;279.975;13.9955;7823.57617;4983.776871794872;0.13279791623931625;3.5478812136752134
3281;279.988;13.99626;7747.55615;4983.798923076923;0.13279752307692308;3.5478644615384614
3282;279.998;13.996839999999999;7670.78857;4983.82758974359;0.13279701196581198;3.547842683760684
3283;280.011;13.997599999999998;7594.46729;4984.048102564102;0.13279308034188034;3.5476751623931624
3284;280.111;14.002040000000001;7582.76758;4984.268615384615;0.13278914871794872;3.547507641025641
3285;280.211;14.00732;7634.33936;4984.489128205128;0.1327852170940171;3.5473401196581196
3286;280.311;14.01211;7680.90869;4984.709641025641;0.13278128547008547;3.547172598290598
3287;280.411;14.017510000000001;7732.77832;4984.930153846153;0.13277735384615386;3.547005076923077
3288;280.511;14.022010000000002;7772.39014;4984.598447319778;0.13276808502772644;3.551676247689462
3289;280.611;14.027410000000003;7717.18213;4984.559815157117;0.13276710536044364;3.5521912199630292
3290;280.621;14.027940000000001;7641.6377;4984.501866913123;0.13276563585951942;3.5529636783733825
3291;280.636;14.028710000000004;7563.10156;4984.115545286506;0.13275583918669132;3.5581134011090563
3292;280.736;14.033590000000004;7578.07031;4983.729223659889;0.1327460425138632;3.5632631238447323
3293;280.836;14.038580000000003;7627.79492;4983.3429020332715;0.13273624584103513;3.568412846580406
3294;280.936;14.043350000000004;7675.30664;4982.956580406654;0.13272644916820703;3.5735625693160826
3295;281.036;14.048540000000003;7724.56543;4983.011624548736;0.1327268429602888;3.5785052346570416
3296;281.136;14.053719999999998;7766.51514;4983.056101083032;0.13272767689530687;3.5795774368231057
3297;281.158;14.054929999999999;7690.74707;4983.08036101083;0.13272813176895307;3.580162274368232
3298;281.17;14.055570000000003;7612.79492;4983.122815884476;0.13272892779783393;3.581185740072201
3299;281.191;14.056629999999998;7536.96191;4983.324981949458;0.13273271841155235;3.5860593862815877
3300;281.291;14.061050000000002;7572.74072;4983.52714801444;0.13273650902527076;3.5909330324909745
3301;281.391;14.06653;7627.41943;4983.729314079422;0.13274029963898917;3.595806678700358
3302;281.491;14.071220000000004;7674.07617;4983.931480144403;0.13274409025270759;3.600680324909745
3303;281.591;14.076430000000002;7725.72119;4984.126803418802;0.1327395435897436;3.606455470085465
3304;281.691;14.08106;7769.78906;4984.319965811966;0.13273236410256412;3.6125152991452967
3305;281.791;14.086350000000003;7816.33447;4984.441658119657;0.13272784102564103;3.6163329914529885
3306;281.854;14.08925;7732.73877;4984.457111111111;0.13272726666666668;3.6168177777777775
3307;281.862;14.0897;7651.24805;4984.474495726496;0.13272662051282053;3.6173631623931595
3308;281.871;14.090240000000001;7572.02002;4984.501538461538;0.1327256153846154;3.6182115384615363
3309;281.885;14.09111;7495.79639;4984.6947008547;0.1327184358974359;3.6242713675213674
3310;281.985;14.095980000000004;7520.67627;4984.887863247863;0.1327112564102564;3.6303311965811953
3311;282.085;14.100880000000004;7569.81006;4985.081025641025;0.1327040769230769;3.6363910256410263
3312;282.185;14.105989999999998;7621.34131;4985.135185185185;0.13270048148148147;3.6373975925925928
3313;282.285;14.11112;7672.20654;4985.164814814815;0.13269751851851852;3.6375124074074074
3314;282.385;14.115880000000004;7717.69092;4985.194444444444;0.13269455555555554;3.637627222222222
3315;282.485;14.12095;7764.33008;4985.206296296296;0.13269337037037038;3.637673148148148
3316;282.525;14.123150000000003;7685.04736;4985.209851851852;0.13269301481481482;3.6376869259259257
3317;282.537;14.12377;7605.3252;4985.216074074075;0.13269239259259258;3.637711037037037
3318;282.558;14.1248;7529.05029;4985.245703703704;0.13268942962962962;3.6378258518518516
3319;282.658;14.12968;7569.8501;4985.304769230769;0.13268804615384616;3.6379479999999997
3320;282.758;14.13456;7618.07373;4985.497931623931;0.13269385811965811;3.6381035555555554
3321;282.858;14.139540000000004;7667.91699;4985.691094017094;0.1326996700854701;3.638259111111111
3322;282.958;14.144600000000004;7717.14893;4985.884256410256;0.13270548205128205;3.6384146666666664
3323;283.058;14.149830000000001;7766.07959;4986.077418803418;0.13271129401709403;3.638570222222222
3324;283.158;14.154470000000003;7802.75098;4986.160478632479;0.13271379316239318;3.638637111111111
3325;283.201;14.156570000000002;7726.57227;4986.181726495726;0.1327144324786325;3.6386542222222222
3326;283.212;14.157180000000004;7647.01611;4986.212632478632;0.1327153623931624;3.638679111111111
3327;283.228;14.15811;7570.89502;4986.390166666666;0.13272101111111112;3.638833611111111
3328;283.328;14.163270000000004;7594.47119;4986.062388888889;0.1327213814814815;3.6389539814814813
3329;283.428;14.16827;7644.06592;4985.734611111111;0.13272175185185187;3.6390743518518516
